0,0.0,0.0,-0.18382352941176472,0.0,-0.35294117647058826,0.0,-0.31985294117647056,-0.058823529411764705,-0.14338235294117646,-0.05514705882352941,-0.2977941176470588,-0.38235294117647056,-0.41911764705882354,-0.6691176470588235,-0.4852941176470588,-0.8492647058823529,-0.5330882352941176,-1.0,-0.10294117647058823,-0.41544117647058826,-0.2757352941176471,-0.3860294117647059,-0.28308823529411764,-0.15073529411764705,-0.23529411764705882,-0.01838235294117647,0.06985294117647059,-0.3602941176470588,-0.09558823529411764,-0.2647058823529412,-0.1213235294117647,-0.08455882352941177,-0.08823529411764706,-0.003676470588235294,0.21691176470588236,-0.25,0.07352941176470588,-0.16911764705882354,0.014705882352941176,-0.05514705882352941,0.022058823529411766,0.0
0,0.0,0.0,-0.1935483870967742,0.0,-0.3333333333333333,-0.043010752688172046,-0.25448028673835127,-0.14695340501792115,-0.07168458781362007,-0.13261648745519714,-0.2222222222222222,-0.4444444444444444,-0.3333333333333333,-0.6989247311827957,-0.3978494623655914,-0.8602150537634409,-0.44086021505376344,-1.0,-0.03225806451612903,-0.4731182795698925,-0.17562724014336917,-0.43010752688172044,-0.1863799283154122,-0.24014336917562723,-0.14336917562724014,-0.14336917562724014,0.13261648745519714,-0.4157706093189964,-0.021505376344086023,-0.32616487455197135,-0.04659498207885305,-0.1827956989247312,-0.014336917562724014,-0.11827956989247312,0.27598566308243727,-0.3118279569892473,0.12544802867383512,-0.25806451612903225,0.06451612903225806,-0.15412186379928317,0.06810035842293907,-0.08960573476702509
0,0.0,0.0,-0.1978021978021978,0.0,-0.34798534798534797,-0.04395604395604396,-0.304029304029304,-0.17216117216117216,-0.12454212454212454,-0.20146520146520147,-0.25274725274725274,-0.47619047619047616,-0.36996336996337,-0.717948717948718,-0.4432234432234432,-0.8681318681318682,-0.4908424908424908,-1.0,-0.07326007326007326,-0.5128205128205128,-0.21245421245421245,-0.46886446886446886,-0.2087912087912088,-0.2783882783882784,-0.16483516483516483,-0.18315018315018314,0.08791208791208792,-0.4652014652014652,-0.0695970695970696,-0.3663003663003663,-0.08424908424908426,-0.21245421245421245,-0.054945054945054944,-0.14652014652014653,0.2271062271062271,-0.36996336996337,0.07326007326007326,-0.3076923076923077,0.003663003663003663,-0.19047619047619047,-0.01098901098901099,-0.10989010989010989
0,0.0,0.0,-0.19343065693430658,0.0,-0.33941605839416056,-0.10583941605839416,-0.32116788321167883,-0.21897810218978103,-0.18248175182481752,-0.23357664233576642,-0.25547445255474455,-0.5072992700729927,-0.38321167883211676,-0.7335766423357665,-0.46715328467153283,-0.8722627737226277,-0.5291970802919708,-1.0,-0.08759124087591241,-0.5401459854014599,-0.26277372262773724,-0.48905109489051096,-0.25547445255474455,-0.29927007299270075,-0.20437956204379562,-0.20072992700729927,0.058394160583941604,-0.49635036496350365,-0.12043795620437957,-0.3759124087591241,-0.11678832116788321,-0.21897810218978103,-0.06934306569343066,-0.15328467153284672,0.18613138686131386,-0.40875912408759124,0.010948905109489052,-0.32116788321167883,-0.058394160583941604,-0.18248175182481752,-0.072992700729927,-0.08759124087591241
0,0.0,0.0,-0.1895910780669145,0.0,-0.34572490706319703,-0.06319702602230483,-0.3345724907063197,-0.17843866171003717,-0.1895910780669145,-0.23048327137546468,-0.26765799256505574,-0.5055762081784386,-0.39776951672862454,-0.7323420074349443,-0.483271375464684,-0.8661710037174721,-0.5427509293680297,-1.0,-0.09665427509293681,-0.5464684014869888,-0.2825278810408922,-0.5018587360594795,-0.2862453531598513,-0.2936802973977695,-0.2379182156133829,-0.1821561338289963,0.055762081784386616,-0.5092936802973977,-0.13382899628252787,-0.3828996282527881,-0.11524163568773234,-0.20446096654275092,-0.05947955390334572,-0.13011152416356878,0.20074349442379183,-0.42379182156133827,0.011152416356877323,-0.32342007434944237,-0.048327137546468404,-0.16728624535315986,-0.055762081784386616,-0.07063197026022305
0,0.0,0.0,-0.2,0.0,-0.36538461538461536,0.0,-0.3769230769230769,-0.10384615384615385,-0.23076923076923078,-0.1423076923076923,-0.3269230769230769,-0.45384615384615384,-0.45384615384615384,-0.6961538461538461,-0.55,-0.85,-0.6153846153846154,-1.0,-0.1423076923076923,-0.5038461538461538,-0.36153846153846153,-0.43846153846153846,-0.3576923076923077,-0.2153846153846154,-0.28846153846153844,-0.12692307692307692,0.026923076923076925,-0.46153846153846156,-0.19230769230769232,-0.29615384615384616,-0.18076923076923077,-0.11538461538461539,-0.11538461538461539,-0.06153846153846154,0.17692307692307693,-0.36153846153846153,-0.03461538461538462,-0.2230769230769231,-0.07692307692307693,-0.06538461538461539,-0.057692307692307696,0.0
0,0.0,0.0,-0.2530612244897959,0.0,-0.4326530612244898,-0.02040816326530612,-0.5551020408163265,-0.10612244897959183,-0.6,-0.1469387755102041,-0.40408163265306124,-0.4489795918367347,-0.5959183673469388,-0.689795918367347,-0.7183673469387755,-0.8489795918367347,-0.8122448979591836,-1.0,-0.22040816326530613,-0.4816326530612245,-0.5346938775510204,-0.33877551020408164,-0.4897959183673469,-0.1346938775510204,-0.3877551020408163,-0.08571428571428572,-0.05714285714285714,-0.4122448979591837,-0.3510204081632653,-0.22448979591836735,-0.3020408163265306,-0.07346938775510205,-0.21224489795918366,-0.061224489795918366,0.08571428571428572,-0.2938775510204082,-0.1510204081632653,-0.15918367346938775,-0.1673469387755102,-0.044897959183673466,-0.12653061224489795,-0.02857142857142857
0,0.0,0.0,-0.17647058823529413,-0.03619909502262444,-0.2895927601809955,-0.08144796380090498,-0.3393665158371041,-0.07692307692307693,-0.3257918552036199,-0.05429864253393665,-0.29411764705882354,-0.49321266968325794,-0.47058823529411764,-0.6877828054298643,-0.6153846153846154,-0.8552036199095022,-0.7239819004524887,-1.0,-0.11764705882352941,-0.5339366515837104,-0.39819004524886875,-0.4434389140271493,-0.3936651583710407,-0.2171945701357466,-0.3393665158371041,-0.13574660633484162,0.05429864253393665,-0.47058823529411764,-0.2081447963800905,-0.29411764705882354,-0.19457013574660634,-0.13122171945701358,-0.1085972850678733,-0.11764705882352941,0.2081447963800905,-0.34841628959276016,-0.01809954751131222,-0.21266968325791855,-0.03619909502262444,-0.09049773755656108,0.03619909502262444,-0.08144796380090498
0,0.0,0.0,-0.17898832684824903,0.0,-0.3540856031128405,0.0,-0.3968871595330739,-0.07003891050583658,-0.245136186770428,-0.10116731517509728,-0.32684824902723736,-0.4357976653696498,-0.4669260700389105,-0.6926070038910506,-0.5680933852140078,-0.8521400778210116,-0.6381322957198443,-1.0,-0.14396887159533073,-0.48638132295719844,-0.38910505836575876,-0.4357976653696498,-0.38132295719844356,-0.19455252918287938,-0.29571984435797666,-0.11284046692607004,0.027237354085603113,-0.44357976653696496,-0.20622568093385213,-0.29571984435797666,-0.19844357976653695,-0.10894941634241245,-0.12062256809338522,-0.07392996108949416,0.1828793774319066,-0.33852140077821014,-0.038910505836575876,-0.19844357976653695,-0.07003891050583658,-0.054474708171206226,-0.027237354085603113,-0.0038910505836575876
0,0.0,0.0,-0.20921985815602837,0.0,-0.35815602836879434,-0.0425531914893617,-0.3191489361702128,-0.15602836879432624,-0.14893617021276595,-0.16312056737588654,-0.2695035460992908,-0.4716312056737589,-0.3971631205673759,-0.7163120567375887,-0.48226950354609927,-0.8652482269503546,-0.5425531914893617,-1.0,-0.07446808510638298,-0.5106382978723404,-0.24822695035460993,-0.4432624113475177,-0.24822695035460993,-0.24468085106382978,-0.19148936170212766,-0.16312056737588654,0.09219858156028368,-0.450354609929078,-0.09574468085106383,-0.32978723404255317,-0.1099290780141844,-0.17375886524822695,-0.06382978723404255,-0.12411347517730496,0.24113475177304963,-0.3475177304964539,0.05673758865248227,-0.2730496453900709,0.0070921985815602835,-0.1453900709219858,0.024822695035460994,-0.08156028368794327
